4.00787	-8.4324	4.00787	-8.4324
9.67325	-15.4044	9.67325	-15.4044
2.0458	1.04839	2.0458	1.04839
6.16572	4.19149	6.16572	4.19149
10.2931	-10.9024	10.2931	-10.9024
10.9498	-4.3441	10.9498	-4.3441
2.62227	-6.17916	2.62227	-6.17916
4.92745	2.09837	4.92745	2.09837
7.28949	-4.16996	7.28949	-4.16996
9.81354	-7.69052	9.81354	-7.69052
3.4376	5.82808	3.4376	5.82808
4.75345	-2.33384	4.75345	-2.33384
-0.153384	-2.49884	-0.153384	-2.49884
11.1281	-6.37799	11.1281	-6.37799
4.50097	-4.99221	4.50097	-4.99221
2.01946	1.39265	2.01946	1.39265
8.54363	-8.39418	8.54363	-8.39418
7.61123	-0.713963	7.61123	-0.713963
-2.17049	6.90032	-2.17049	6.90032
4.01571	-4.92143	4.01571	-4.92143
7.3965	0.413483	7.3965	0.413483
7.5983	-4.05941	7.5983	-4.05941
3.53855	-1.46921	3.53855	-1.46921
6.76097	-0.19758	6.76097	-0.19758
2.35759	3.81647	2.35759	3.81647
3.62126	4.41001	3.62126	4.41001
1.87447	5.42367	1.87447	5.42367
7.66613	-3.55614	7.66613	-3.55614
4.83556	-6.63232	4.83556	-6.63232
0.137848	-10.9776	0.137848	-10.9776
2.78327	0.483009	2.78327	0.483009
6.43398	0.301939	6.43398	0.301939
6.36374	-11.2435	6.36374	-11.2435
2.9201	-3.34296	2.9201	-3.34296
5.63944	-9.80901	5.63944	-9.80901
0.722494	-2.49569	0.722494	-2.49569
1.68305	-4.74286	1.68305	-4.74286
-0.663722	1.98244	-0.663722	1.98244
2.03024	-3.09201	2.03024	-3.09201
5.77503	-3.2715	5.77503	-3.2715
5.66561	-8.71504	5.66561	-8.71504
-0.229573	-10.1323	-0.229573	-10.1323
1.32971	-3.01642	1.32971	-3.01642
-0.64914	-11.9573	-0.64914	-11.9573
1.27115	2.76105	1.27115	2.76105
4.30785	2.85884	4.30785	2.85884
1.00279	0.0442243	1.00279	0.0442243
5.66008	0.16462	5.66008	0.16462
-2.18247	0.481095	-2.18247	0.481095
2.41635	6.18762	2.41635	6.18762
6.83963	-2.67972	6.83963	-2.67972
8.60948	-6.70199	8.60948	-6.70199
8.25388	-4.03242	8.25388	-4.03242
4.60473	2.64492	4.60473	2.64492
4.40992	-15.9777	4.40992	-15.9777
0.729466	4.71138	0.729466	4.71138
5.82359	-2.23105	5.82359	-2.23105
3.97563	-3.60086	3.97563	-3.60086
8.20941	-2.56549	8.20941	-2.56549
2.51257	-13.0229	2.51257	-13.0229
4.02038	4.35026	4.02038	4.35026
4.87203	7.81288	4.87203	7.81288
3.56023	-2.93833	3.56023	-2.93833
3.68242	5.19092	3.68242	5.19092
10.7591	-15.0346	10.7591	-15.0346
0.877396	4.02842	0.877396	4.02842
4.5766	2.69492	4.5766	2.69492
2.93069	-10.2143	2.93069	-10.2143
10.5249	-6.96628	10.5249	-6.96628
-1.48054	6.62651	-1.48054	6.62651
2.31924	3.45005	2.31924	3.45005
5.73372	2.30742	5.73372	2.30742
4.48058	-3.97258	4.48058	-3.97258
8.91175	-5.43649	8.91175	-5.43649
13.1229	-7.7112	13.1229	-7.7112
6.23843	-8.78369	6.23843	-8.78369
8.22048	-9.13767	8.22048	-9.13767
4.4661	0.367685	4.4661	0.367685
6.32724	-9.98024	6.32724	-9.98024
-3.69436	-1.44029	-3.69436	-1.44029
1.03515	2.33633	1.03515	2.33633
4.69229	-3.24779	4.69229	-3.24779
9.94017	-6.97705	9.94017	-6.97705
3.23522	0.951931	3.23522	0.951931
6.48767	-4.01618	6.48767	-4.01618
2.58644	-6.18755	2.58644	-6.18755
-3.01348	4.0545	-3.01348	4.0545
7.56917	-6.51793	7.56917	-6.51793
4.32417	5.44394	4.32417	5.44394
1.34404	0.181635	1.34404	0.181635
-3.23526	-0.24547	-3.23526	-0.24547
5.44289	-0.0294266	5.44289	-0.0294266
8.14915	-2.02101	8.14915	-2.02101
0.304597	4.07999	0.304597	4.07999
4.67313	-1.42945	4.67313	-1.42945
0.388144	3.47035	0.388144	3.47035
5.65756	0.781279	5.65756	0.781279
7.09782	1.54231	7.09782	1.54231
-1.35328	4.57079	-1.35328	4.57079
3.87063	-2.20229	3.87063	-2.20229
8.0886	-1.24229	8.0886	-1.24229
3.71375	-4.12399	3.71375	-4.12399
0.357454	4.4623	0.357454	4.4623
6.27865	-9.01099	6.27865	-9.01099
3.40788	-1.14887	3.40788	-1.14887
4.03361	2.87596	4.03361	2.87596
2.85407	-0.862051	2.85407	-0.862051
6.47128	-3.63039	6.47128	-3.63039
1.8983	2.14994	1.8983	2.14994
-0.683889	-11.7288	-0.683889	-11.7288
4.97813	-1.11015	4.97813	-1.11015
4.60235	0.968359	4.60235	0.968359
3.87519	1.60919	3.87519	1.60919
-0.607959	1.49494	-0.607959	1.49494
1.68893	2.74334	1.68893	2.74334
0.321857	-2.88793	0.321857	-2.88793
10.0828	-8.77034	10.0828	-8.77034
