2.0458	1.04839	2.0458	1.04839
6.16572	4.19149	6.16572	4.19149
4.92745	2.09837	4.92745	2.09837
3.4376	5.82808	3.4376	5.82808
4.88262	1.15895	4.88262	1.15895
-0.153384	-2.49884	-0.153384	-2.49884
2.01946	1.39265	2.01946	1.39265
2.83386	3.85907	2.83386	3.85907
7.3965	0.413483	7.3965	0.413483
5.90393	-0.665606	5.90393	-0.665606
3.53855	-1.46921	3.53855	-1.46921
2.35759	3.81647	2.35759	3.81647
3.62126	4.41001	3.62126	4.41001
1.87447	5.42367	1.87447	5.42367
2.78327	0.483009	2.78327	0.483009
1.63266	4.913	1.63266	4.913
2.9201	-3.34296	2.9201	-3.34296
6.24524	-0.521036	6.24524	-0.521036
0.722494	-2.49569	0.722494	-2.49569
1.68305	-4.74286	1.68305	-4.74286
-0.663722	1.98244	-0.663722	1.98244
2.03024	-3.09201	2.03024	-3.09201
4.66603	-2.2142	4.66603	-2.2142
3.25658	3.25214	3.25658	3.25214
1.32971	-3.01642	1.32971	-3.01642
1.27115	2.76105	1.27115	2.76105
4.30785	2.85884	4.30785	2.85884
1.00279	0.0442243	1.00279	0.0442243
-2.18247	0.481095	-2.18247	0.481095
2.41635	6.18762	2.41635	6.18762
4.60473	2.64492	4.60473	2.64492
0.729466	4.71138	0.729466	4.71138
4.02038	4.35026	4.02038	4.35026
5.04303	0.810888	5.04303	0.810888
4.87203	7.81288	4.87203	7.81288
3.56023	-2.93833	3.56023	-2.93833
3.68242	5.19092	3.68242	5.19092
2.12091	4.75528	2.12091	4.75528
0.877396	4.02842	0.877396	4.02842
4.5766	2.69492	4.5766	2.69492
2.31924	3.45005	2.31924	3.45005
5.73372	2.30742	5.73372	2.30742
4.4661	0.367685	4.4661	0.367685
-3.69436	-1.44029	-3.69436	-1.44029
1.03515	2.33633	1.03515	2.33633
5.40159	-2.85037	5.40159	-2.85037
3.23522	0.951931	3.23522	0.951931
-3.01348	4.0545	-3.01348	4.0545
4.3249	2.31144	4.3249	2.31144
4.32417	5.44394	4.32417	5.44394
1.34404	0.181635	1.34404	0.181635
-3.23526	-0.24547	-3.23526	-0.24547
3.53168	3.43527	3.53168	3.43527
0.304597	4.07999	0.304597	4.07999
5.56585	-1.65886	5.56585	-1.65886
0.388144	3.47035	0.388144	3.47035
7.09782	1.54231	7.09782	1.54231
-1.35328	4.57079	-1.35328	4.57079
3.87063	-2.20229	3.87063	-2.20229
6.144	-2.04995	6.144	-2.04995
0.357454	4.4623	0.357454	4.4623
3.40788	-1.14887	3.40788	-1.14887
4.57845	1.67171	4.57845	1.67171
2.85407	-0.862051	2.85407	-0.862051
1.2809	5.37	1.2809	5.37
4.9042	0.0465282	4.9042	0.0465282
3.07071	3.44366	3.07071	3.44366
3.49552	3.0719	3.49552	3.0719
1.8983	2.14994	1.8983	2.14994
3.69238	2.92772	3.69238	2.92772
6.68621	-0.255851	6.68621	-0.255851
4.71709	-2.05238	4.71709	-2.05238
3.87519	1.60919	3.87519	1.60919
-0.607959	1.49494	-0.607959	1.49494
1.68893	2.74334	1.68893	2.74334
0.321857	-2.88793	0.321857	-2.88793
0.611641	0.907436	0.611641	0.907436
3.88487	2.12791	3.88487	2.12791
4.28196	2.76549	4.28196	2.76549
4.06455	0.881692	4.06455	0.881692
1.48111	5.56151	1.48111	5.56151
1.84235	3.04736	1.84235	3.04736
0.685377	5.7972	0.685377	5.7972
3.31621	3.88955	3.31621	3.88955
4.20113	1.69831	4.20113	1.69831
-1.39639	5.46935	-1.39639	5.46935
2.37946	2.30771	2.37946	2.30771
-9.09608	2.70059	-9.09608	2.70059
5.52979	0.089982	5.52979	0.089982
-3.14844	0.0307298	-3.14844	0.0307298
2.63248	-0.198777	2.63248	-0.198777
1.13876	2.51994	1.13876	2.51994
3.12379	4.46051	3.12379	4.46051
4.51131	3.54711	4.51131	3.54711
2.52037	-5.04483	2.52037	-5.04483
0.260609	-2.59565	0.260609	-2.59565
1.62457	5.11985	1.62457	5.11985
2.2594	1.83368	2.2594	1.83368
2.01014	6.10302	2.01014	6.10302
3.70888	4.83941	3.70888	4.83941
4.42791	-1.26307	4.42791	-1.26307
6.00576	0.484939	6.00576	0.484939
5.56156	1.50183	5.56156	1.50183
3.39101	0.486675	3.39101	0.486675
4.29153	-4.97713	4.29153	-4.97713
3.20605	2.01509	3.20605	2.01509
-5.45184	1.63163	-5.45184	1.63163
3.86252	2.70642	3.86252	2.70642
4.21776	4.30253	4.21776	4.30253
5.15152	0.458986	5.15152	0.458986
1.17898	-1.66683	1.17898	-1.66683
0.978125	4.32187	0.978125	4.32187
4.11336	2.40716	4.11336	2.40716
3.52704	-1.90403	3.52704	-1.90403
3.92752	3.16132	3.92752	3.16132
1.98745	1.29393	1.98745	1.29393
3.64104	0.771219	3.64104	0.771219
2.26406	5.55114	2.26406	5.55114
2.13915	-3.88385	2.13915	-3.88385
4.9207	-0.427985	4.9207	-0.427985
5.58408	2.34081	5.58408	2.34081
1.37778	1.30004	1.37778	1.30004
-0.815299	0.610176	-0.815299	0.610176
6.15558	-1.36049	6.15558	-1.36049
4.78257	1.66163	4.78257	1.66163
4.34886	1.54561	4.34886	1.54561
-0.304286	4.76271	-0.304286	4.76271
3.90987	3.34482	3.90987	3.34482
5.65975	-0.614452	5.65975	-0.614452
2.02865	2.35386	2.02865	2.35386
1.07137	4.32095	1.07137	4.32095
4.20866	2.17103	4.20866	2.17103
4.46401	4.46872	4.46401	4.46872
6.41047	5.52449	6.41047	5.52449
0.511085	1.67291	0.511085	1.67291
3.5457	0.938627	3.5457	0.938627
6.10853	2.79195	6.10853	2.79195
3.83437	0.0411205	3.83437	0.0411205
5.195	1.76006	5.195	1.76006
-2.8905	3.42278	-2.8905	3.42278
2.83772	3.82246	2.83772	3.82246
3.33311	-1.13011	3.33311	-1.13011
3.53339	1.77988	3.53339	1.77988
5.15501	0.758012	5.15501	0.758012
3.14554	2.86139	3.14554	2.86139
2.39746	-0.757869	2.39746	-0.757869
4.25081	3.52356	4.25081	3.52356
5.17843	1.06547	5.17843	1.06547
-2.17297	5.30841	-2.17297	5.30841
2.67566	5.98661	2.67566	5.98661
4.44933	-1.75464	4.44933	-1.75464
-4.99113	0.300588	-4.99113	0.300588
1.85408	2.36915	1.85408	2.36915
-4.5526	-0.173594	-4.5526	-0.173594
2.05466	1.0096	2.05466	1.0096
1.65339	-2.75122	1.65339	-2.75122
5.75817	1.07819	5.75817	1.07819
4.83692	3.72176	4.83692	3.72176
4.26763	4.80964	4.26763	4.80964
3.2544	0.192571	3.2544	0.192571
0.494554	-0.876657	0.494554	-0.876657
6.70694	-3.52341	6.70694	-3.52341
2.81194	-1.14187	2.81194	-1.14187
0.190327	3.61049	0.190327	3.61049
3.27039	3.55936	3.27039	3.55936
3.18223	4.58334	3.18223	4.58334
4.53641	-1.42601	4.53641	-1.42601
1.22269	-3.49438	1.22269	-3.49438
3.33167	4.30092	3.33167	4.30092
2.7136	6.72797	2.7136	6.72797
1.26626	1.02172	1.26626	1.02172
3.21265	3.8257	3.21265	3.8257
0.927502	-3.94993	0.927502	-3.94993
4.15511	-3.22299	4.15511	-3.22299
-0.0512404	3.55993	-0.0512404	3.55993
4.21571	1.69184	4.21571	1.69184
1.79532	-4.65487	1.79532	-4.65487
5.22255	4.31244	5.22255	4.31244
-3.23219	4.5815	-3.23219	4.5815
2.09292	0.316229	2.09292	0.316229
2.89863	4.17727	2.89863	4.17727
3.18038	4.07299	3.18038	4.07299
3.29747	2.73219	3.29747	2.73219
3.51724	2.89097	3.51724	2.89097
-5.01187	-1.24052	-5.01187	-1.24052
1.51396	-3.79241	1.51396	-3.79241
0.858128	3.8855	0.858128	3.8855
6.13289	2.546	6.13289	2.546
-1.00877	5.68276	-1.00877	5.68276
2.7767	7.65028	2.7767	7.65028
1.67999	5.04245	1.67999	5.04245
2.53886	4.27207	2.53886	4.27207
-3.91945	5.6366	-3.91945	5.6366
4.43185	0.484816	4.43185	0.484816
2.66592	1.84966	2.66592	1.84966
2.32981	4.61632	2.32981	4.61632
3.51169	1.8508	3.51169	1.8508
4.67646	-0.975056	4.67646	-0.975056
-1.41997	0.788365	-1.41997	0.788365
2.83954	-5.42652	2.83954	-5.42652
6.44914	0.0738698	6.44914	0.0738698
1.51299	6.93526	1.51299	6.93526
1.67261	-0.1522	1.67261	-0.1522
1.20623	-0.930404	1.20623	-0.930404
6.86137	-2.80817	6.86137	-2.80817
4.65846	2.30895	4.65846	2.30895
1.70605	0.273372	1.70605	0.273372
