-2.72159	2.58891	9.10866	12.0284
3.54146	0.0290818	7.44341	5.93324
2.41726	1.99907	8.4607	5.09187
2.53204	1.43601	4.39879	2.40753
3.87682	0.595025	6.12409	-1.2463
1.63501	1.1108	6.1539	9.70144
2.85661	0.943651	3.37124	4.88003
-2.96257	-1.04863	2.57813	-4.10964
2.88847	2.45995	6.79534	8.85953
2.90335	-0.866893	7.90475	-2.95083
5.9217	-0.496647	2.40051	-12.7249
2.85773	2.58282	6.81575	9.3372
0.525609	-0.242103	10.6179	4.74004
1.93289	4.96358	3.26082	3.34996
0.216764	-0.181896	4.75884	16.3142
5.68338	1.80158	-1.96964	0.379032
0.208783	1.27921	8.5558	-1.1764
2.49395	0.959232	3.12785	8.8432
2.30472	1.07621	10.2533	4.79181
0.985077	0.84399	4.11277	18.1546
-1.16857	0.245713	4.39315	8.92835
5.27772	-1.44312	7.34084	10.3191
2.13588	4.26186	4.44966	12.8912
0.120219	2.21142	11.4924	9.54467
-0.0977384	-0.0671958	4.09316	-4.20746
1.24688	2.87215	4.28682	11.3858
-0.0561776	-1.59788	3.45002	1.87502
1.41839	0.989	4.00371	4.95577
0.668032	1.96851	10.2704	23.9851
-0.645791	0.865546	6.18673	10.9008
1.94123	0.205503	2.36282	19.1097
-0.569471	-1.12793	6.69061	-1.74037
-4.02761	0.587264	12.2958	3.01337
-0.523025	2.38167	7.47703	-4.68308
1.13448	1.58455	-2.40362	16.3656
-1.58023	0.685028	5.71786	9.21226
4.05547	3.31249	1.8084	11.0956
1.45815	-3.5451	3.42314	7.03529
-0.082862	2.48634	3.02141	1.35703
2.46781	5.0629	0.811216	9.74701
1.67488	1.09274	2.08467	14.0596
0.615537	0.868427	12.0385	19.0301
1.14835	-0.402913	8.11069	-0.359136
0.26909	2.39305	4.58768	3.17986
1.46179	1.49316	8.99515	-6.14491
-3.17929	0.0109271	5.26253	8.61491
-0.451601	-0.404685	6.80353	7.75692
-1.80145	1.59332	-0.533591	14.06
-0.765213	-3.32516	1.20668	4.14484
3.25508	2.66023	3.60987	18.2154
1.02006	2.07115	-1.06986	19.27
5.00516	2.35887	1.50885	9.06532
4.46551	4.21469	10.412	5.42454
-0.940902	1.81254	3.4009	4.15602
1.51921	1.07678	11.8093	-2.36671
1.94086	-1.2521	7.75515	22.0779
-0.428244	1.10617	10.5631	3.36257
0.667435	2.28027	10.1326	15.2205
0.54146	2.75955	14.3658	-1.27027
-0.185944	1.73721	5.4703	8.44364
-1.99117	2.74284	2.84876	5.33349
-0.155657	-2.91928	12.4694	-7.1215
3.31538	-0.9801	4.0121	2.89425
3.18711	0.75806	14.2727	14.6333
-5.37072	2.65081	-1.99697	4.35234
0.902384	-1.11423	6.5916	-2.00186
3.41969	2.36416	4.74784	-13.4363
